投球数,球種,球速,結果,投手,打者,スコア,アウトカウント
2,スライダー,114km/h,見逃し,山﨑 福也,藤原 恭大,4-0,●●
3,ストレート,-,右安  [ランエンドヒット],山﨑 福也,藤原 恭大,4-0,●●
1,ストレート,154km/h,ファウル  [ランエンドヒット],本田 仁海,岡 大海,4-0,●●
2,ストレート,155km/h,ボール,本田 仁海,岡 大海,4-0,●●
3,フォーク,141km/h,空振り  [ランエンドヒット],本田 仁海,岡 大海,4-0,●●
1,ストレート,154km/h,ファウル  [ランエンドヒット],本田 仁海,岡 大海,4-0,●●●
2,ストレート,155km/h,ボール,本田 仁海,岡 大海,4-0,●●●
3,フォーク,141km/h,空振り  [ランエンドヒット],本田 仁海,岡 大海,4-0,●●●
4,フォーク,142km/h,ボール,本田 仁海,岡 大海,4-0,●●●
5,スライダー,137km/h,空三振  [ワンバウンド],本田 仁海,岡 大海,4-0,●●●
1,ストレート,150km/h,ボール,西野 勇士,野口 智哉,4-0,●
2,ストレート,145km/h,見逃し,西野 勇士,野口 智哉,4-0,●
3,カーブ,112km/h,二ゴロ  [ランニングスロー],西野 勇士,野口 智哉,4-0,●
1,カーブ,113km/h,見逃し,西野 勇士,佐野 皓大,4-0,●●
2,カーブ,116km/h,空振り,西野 勇士,佐野 皓大,4-0,●●
3,フォーク,141km/h,二ゴロ  [ランニングスロー],西野 勇士,佐野 皓大,4-0,●●
1,ストレート,150km/h,二ゴロ,西野 勇士,福田 周平,4-0,●●●
1,ストレート,154km/h,左飛,本田 仁海,佐藤 都志也,4-0,●
1,カーブ,121km/h,ボール,本田 仁海,エチェバリア,4-0,●●
2,ストレート,150km/h,ファウル,本田 仁海,エチェバリア,4-0,●●
3,ストレート,148km/h,ファウル  [止めたバットに当たる],本田 仁海,エチェバリア,4-0,●●
4,ストレート,-,遊ゴロ,本田 仁海,エチェバリア,4-0,●●
1,スライダー,127km/h,見逃し,本田 仁海,三木 亮,4-0,●●●
2,スライダー,143km/h,空振り,本田 仁海,三木 亮,4-0,●●●
3,スライダー,140km/h,右飛,本田 仁海,三木 亮,4-0,●●●
1,ストレート,147km/h,ボール,小野 郁,紅林 弘太郎,4-0,●
2,ストレート,149km/h,ファウル,小野 郁,紅林 弘太郎,4-0,●
3,ストレート,152km/h,中飛,小野 郁,紅林 弘太郎,4-0,●
1,ストレート,149km/h,ボール,小野 郁,吉田 正尚,4-0,●
2,ストレート,147km/h,左安,小野 郁,吉田 正尚,4-0,●
1,スライダー,139km/h,左飛,小野 郁,頓宮 裕真,4-0,●●
1,ストレート,148km/h,ボール,小野 郁,安達 了一,4-0,●●●
2,ストレート,149km/h,ファウル,小野 郁,安達 了一,4-0,●●●
3,ストレート,154km/h,ボール,小野 郁,安達 了一,4-0,●●●
4,スライダー,136km/h,見逃し,小野 郁,安達 了一,4-0,●●●
5,スライダー,-,三ゴロ  [ランニングスロー],小野 郁,安達 了一,4-0,●●●
1,ストレート,134km/h,見逃し,石川 雅規,近本 光司,0-0,●
2,カットボール,129km/h,ボール,石川 雅規,近本 光司,0-0,●
3,ストレート,134km/h,左飛,石川 雅規,近本 光司,0-0,●
1,ストレート,135km/h,見逃し,石川 雅規,熊谷 敬宥,0-0,●
2,カットボール,130km/h,ファウル,石川 雅規,熊谷 敬宥,0-0,●
3,カットボール,-,中安,石川 雅規,熊谷 敬宥,0-0,●
1,ストレート,134km/h,見逃し,石川 雅規,佐藤 輝明,0-0,●
2,シュート,135km/h,ボール,石川 雅規,佐藤 輝明,0-0,●
3,カットボール,129km/h,ファウル,石川 雅規,佐藤 輝明,0-0,●
4,チェンジアップ,113km/h,ボール,石川 雅規,佐藤 輝明,0-0,●
5,ストレート,-,左安  [打球処理もたつく],石川 雅規,佐藤 輝明,0-0,●
1,ストレート,-,ファウル,石川 雅規,大山 悠輔,0-0,●
2,ストレート,135km/h,見逃し,石川 雅規,大山 悠輔,0-0,●
3,ストレート,135km/h,ボール,石川 雅規,大山 悠輔,0-0,●
4,ストレート,135km/h,ボール,石川 雅規,大山 悠輔,0-0,●
5,カットボール,130km/h,ファウル,石川 雅規,大山 悠輔,0-0,●
6,ストレート,-,ボール  [ダブルスチール、送球できず],石川 雅規,大山 悠輔,0-0,●
1,ストレート,-,ファウル,石川 雅規,大山 悠輔,0-0,●
2,ストレート,135km/h,見逃し,石川 雅規,大山 悠輔,0-0,●
3,ストレート,135km/h,ボール,石川 雅規,大山 悠輔,0-0,●
4,ストレート,135km/h,ボール,石川 雅規,大山 悠輔,0-0,●
5,カットボール,130km/h,ファウル,石川 雅規,大山 悠輔,0-0,●
6,ストレート,-,ボール  [ダブルスチール、送球できず],石川 雅規,大山 悠輔,0-0,●
7,ストレート,-,ファウル,石川 雅規,大山 悠輔,0-0,●
8,チェンジアップ,113km/h,四球  [苦笑い],石川 雅規,大山 悠輔,0-0,●
1,スライダー,125km/h,ファウル,石川 雅規,ロハス・ジュニア,0-0,●●
2,ストレート,129km/h,ボール,石川 雅規,ロハス・ジュニア,0-0,●●
3,カットボール,130km/h,ボール,石川 雅規,ロハス・ジュニア,0-0,●●
4,ストレート,134km/h,捕邪飛  [転倒],石川 雅規,ロハス・ジュニア,0-0,●●
1,シンカー,123km/h,ボール,石川 雅規,小野寺 暖,0-0,●●●
2,シンカー,124km/h,見逃し,石川 雅規,小野寺 暖,0-0,●●●
3,ストレート,131km/h,ファウル  [ライン際],石川 雅規,小野寺 暖,0-0,●●●
4,シンカー,123km/h,ボール  [ワンバウンド],石川 雅規,小野寺 暖,0-0,●●●
5,シンカー,-,ファウル,石川 雅規,小野寺 暖,0-0,●●●
6,ストレート,-,ファウル  [ライン際],石川 雅規,小野寺 暖,0-0,●●●
7,ストレート,131km/h,見三振  [構えたところにズバリ、全く反応できず],石川 雅規,小野寺 暖,0-0,●●●
1,チェンジアップ,135km/h,ボール,ウィルカーソン,太田 賢吾,0-0,●
2,チェンジアップ,134km/h,ファウル,ウィルカーソン,太田 賢吾,0-0,●
3,ストレート,144km/h,ファウル,ウィルカーソン,太田 賢吾,0-0,●
4,ストレート,145km/h,見三振,ウィルカーソン,太田 賢吾,0-0,●
1,チェンジアップ,135km/h,ボール,ウィルカーソン,青木 宣親,0-0,●
2,チェンジアップ,135km/h,見逃し,ウィルカーソン,青木 宣親,0-0,●
3,チェンジアップ,132km/h,ボール,ウィルカーソン,青木 宣親,0-0,●
4,ストレート,144km/h,右安,ウィルカーソン,青木 宣親,0-0,●
1,カーブ,117km/h,ボール,ウィルカーソン,山田 哲人,0-0,●●
2,スライダー,130km/h,空振り,ウィルカーソン,山田 哲人,0-0,●●
3,スライダー,131km/h,空振り,ウィルカーソン,山田 哲人,0-0,●●
4,ストレート,141km/h,ボール,ウィルカーソン,山田 哲人,0-0,●●
5,ストレート,142km/h,遊飛  [ボール見失う],ウィルカーソン,山田 哲人,0-0,●●
1,ストレート,143km/h,ボール,ウィルカーソン,村上 宗隆,0-0,●●●
2,チェンジアップ,132km/h,ボール,ウィルカーソン,村上 宗隆,0-0,●●●
3,スライダー,132km/h,見逃し,ウィルカーソン,村上 宗隆,0-0,●●●
4,チェンジアップ,131km/h,ファウル,ウィルカーソン,村上 宗隆,0-0,●●●
5,ストレート,145km/h,空三振,ウィルカーソン,村上 宗隆,0-0,●●●
1,カーブ,116km/h,ファウル,石川 雅規,中野 拓夢,0-0,●
2,シュート,132km/h,見逃し,石川 雅規,中野 拓夢,0-0,●
3,カットボール,130km/h,ボール,石川 雅規,中野 拓夢,0-0,●
4,ストレート,134km/h,見三振,石川 雅規,中野 拓夢,0-0,●
1,スライダー,120km/h,ファウル,石川 雅規,梅野 隆太郎,0-0,●●
2,ストレート,135km/h,空振り,石川 雅規,梅野 隆太郎,0-0,●●
3,ストレート,135km/h,ボール,石川 雅規,梅野 隆太郎,0-0,●●
4,カットボール,130km/h,ファウル,石川 雅規,梅野 隆太郎,0-0,●●
5,ストレート,135km/h,ボール,石川 雅規,梅野 隆太郎,0-0,●●
6,カットボール,130km/h,遊ゴロ  [詰り],石川 雅規,梅野 隆太郎,0-0,●●
1,ストレート,135km/h,見逃し,石川 雅規,ウィルカーソン,0-0,●●●
2,シンカー,123km/h,空振り,石川 雅規,ウィルカーソン,0-0,●●●
3,シンカー,125km/h,空三振,石川 雅規,ウィルカーソン,0-0,●●●
1,ストレート,141km/h,見逃し,ウィルカーソン,塩見 泰隆,0-0,●
2,ストレート,142km/h,見逃し,ウィルカーソン,塩見 泰隆,0-0,●
3,ストレート,143km/h,空三振,ウィルカーソン,塩見 泰隆,0-0,●
1,ストレート,144km/h,ファウル,ウィルカーソン,長岡 秀樹,0-0,●●
2,スライダー,137km/h,二飛,ウィルカーソン,長岡 秀樹,0-0,●●
1,スライダー,134km/h,見逃し,ウィルカーソン,オスナ,0-0,●●●
2,ストレート,143km/h,ボール  [高めのつり球を要求],ウィルカーソン,オスナ,0-0,●●●
3,カーブ,121km/h,ボール  [ワンバウンド],ウィルカーソン,オスナ,0-0,●●●
4,スライダー,134km/h,見逃し,ウィルカーソン,オスナ,0-0,●●●
5,スライダー,133km/h,遊ゴロ,ウィルカーソン,オスナ,0-0,●●●
1,カットボール,131km/h,ファウル,石川 雅規,近本 光司,0-0,●
2,カットボール,-,左飛,石川 雅規,近本 光司,0-0,●
1,カーブ,96km/h,見逃し  [セーフティバント、バント構え],石川 雅規,熊谷 敬宥,0-0,●●
2,カットボール,-,ファウル,石川 雅規,熊谷 敬宥,0-0,●●
3,シンカー,124km/h,空三振  [ワンバウンド],石川 雅規,熊谷 敬宥,0-0,●●
1,カットボール,128km/h,ボール,石川 雅規,佐藤 輝明,0-0,●●●
2,ストレート,135km/h,ボール,石川 雅規,佐藤 輝明,0-0,●●●
3,シュート,131km/h,ボール,石川 雅規,佐藤 輝明,0-0,●●●
4,ストレート,134km/h,見逃し,石川 雅規,佐藤 輝明,0-0,●●●
5,シュート,-,右飛  [ダイビングキャッチ、好プレイ、投手ガッツポーズ],石川 雅規,佐藤 輝明,0-0,●●●
1,ストレート,144km/h,見逃し,ウィルカーソン,内山 壮真,0-0,●
2,スライダー,135km/h,ボール,ウィルカーソン,内山 壮真,0-0,●
3,ストレート,-,ファウル,ウィルカーソン,内山 壮真,0-0,●
4,ストレート,144km/h,二飛  [高々と舞い上がる],ウィルカーソン,内山 壮真,0-0,●
1,ストレート,144km/h,ボール,ウィルカーソン,石川 雅規,0-0,●●
2,ストレート,144km/h,ボール,ウィルカーソン,石川 雅規,0-0,●●
3,ストレート,141km/h,見逃し,ウィルカーソン,石川 雅規,0-0,●●
4,ストレート,143km/h,ボール,ウィルカーソン,石川 雅規,0-0,●●
5,ストレート,142km/h,見逃し,ウィルカーソン,石川 雅規,0-0,●●
6,ストレート,141km/h,見三振  [一塁へ歩きかける],ウィルカーソン,石川 雅規,0-0,●●
1,カーブ,123km/h,ボール,ウィルカーソン,太田 賢吾,0-0,●●●
2,チェンジアップ,132km/h,見逃し,ウィルカーソン,太田 賢吾,0-0,●●●
3,チェンジアップ,133km/h,見逃し,ウィルカーソン,太田 賢吾,0-0,●●●
4,スライダー,134km/h,三ゴロ  [ライン際、逆シングル、ジャンピングスロー、好プレイ],ウィルカーソン,太田 賢吾,0-0,●●●
1,チェンジアップ,108km/h,見逃し,石川 雅規,大山 悠輔,0-0,●
2,シンカー,121km/h,投ゴロ  [バットの先],石川 雅規,大山 悠輔,0-0,●
1,ストレート,-,見逃し,石川 雅規,ロハス・ジュニア,0-0,●
2,シンカー,114km/h,ファウル  [自打球],石川 雅規,ロハス・ジュニア,0-0,●
3,カットボール,-,死球,石川 雅規,ロハス・ジュニア,0-0,●
1,シュート,127km/h,空振り,石川 雅規,小野寺 暖,0-0,●●●
2,カットボール,129km/h,ファウル  [自打球],石川 雅規,小野寺 暖,0-0,●●●
3,シンカー,121km/h,ボール  [ワンバウンド],石川 雅規,小野寺 暖,0-0,●●●
4,カットボール,129km/h,ボール,石川 雅規,小野寺 暖,0-0,●●●
5,シュート,-,二併打  [打球処理もたつく],石川 雅規,小野寺 暖,0-0,●●●
1,スライダー,135km/h,見逃し  [セーフティバント、バント構え],ウィルカーソン,青木 宣親,0-1,
2,スライダー,135km/h,ボール,ウィルカーソン,青木 宣親,0-1,
3,チェンジアップ,133km/h,ボール,ウィルカーソン,青木 宣親,0-1,
4,スライダー,134km/h,ボール,ウィルカーソン,青木 宣親,0-1,
5,ストレート,-,右本,ウィルカーソン,青木 宣親,0-1,
1,スライダー,135km/h,見逃し,ウィルカーソン,山田 哲人,0-1,
2,スライダー,133km/h,ボール,ウィルカーソン,山田 哲人,0-1,
3,ストレート,142km/h,ファウル,ウィルカーソン,山田 哲人,0-1,
4,チェンジアップ,-,ファウル,ウィルカーソン,山田 哲人,0-1,
5,チェンジアップ,-,三安  [グラブ弾く、送球できず],ウィルカーソン,山田 哲人,0-1,
1,カーブ,120km/h,見逃し,ウィルカーソン,村上 宗隆,0-1,●●
2,カーブ,120km/h,空振り,ウィルカーソン,村上 宗隆,0-1,●●
3,ストレート,141km/h,ボール  [高めのつり球を要求],ウィルカーソン,村上 宗隆,0-1,●●
4,チェンジアップ,129km/h,ファウル,ウィルカーソン,村上 宗隆,0-1,●●
5,チェンジアップ,131km/h,ボール,ウィルカーソン,村上 宗隆,0-1,●●
6,チェンジアップ,134km/h,一併打  [ライン際、挟まれる],ウィルカーソン,村上 宗隆,0-1,●●
1,チェンジアップ,133km/h,ボール,ウィルカーソン,塩見 泰隆,0-1,●●●
2,スライダー,137km/h,ボール,ウィルカーソン,塩見 泰隆,0-1,●●●
3,ストレート,140km/h,見逃し,ウィルカーソン,塩見 泰隆,0-1,●●●
4,ストレート,142km/h,ファウル,ウィルカーソン,塩見 泰隆,0-1,●●●
5,ストレート,139km/h,ボール,ウィルカーソン,塩見 泰隆,0-1,●●●
6,カーブ,121km/h,ファウル,ウィルカーソン,塩見 泰隆,0-1,●●●
7,チェンジアップ,-,ファウル  [ライン際],ウィルカーソン,塩見 泰隆,0-1,●●●
8,ストレート,143km/h,空三振,ウィルカーソン,塩見 泰隆,0-1,●●●
1,ストレート,129km/h,見逃し,石川 雅規,中野 拓夢,0-1,
2,スライダー,125km/h,ボール,石川 雅規,中野 拓夢,0-1,
3,カットボール,-,左安,石川 雅規,中野 拓夢,0-1,
1,ストレート,133km/h,見逃し,石川 雅規,梅野 隆太郎,0-1,●●
2,シュート,129km/h,ボール,石川 雅規,梅野 隆太郎,0-1,●●
3,シンカー,121km/h,ボール,石川 雅規,梅野 隆太郎,0-1,●●
4,シンカー,120km/h,ファウル,石川 雅規,梅野 隆太郎,0-1,●●
5,ストレート,-,遊併打  [ランエンドヒット],石川 雅規,梅野 隆太郎,0-1,●●
1,ストレート,132km/h,ボール,石川 雅規,ウィルカーソン,0-1,●●●
2,シンカー,-,ファウル,石川 雅規,ウィルカーソン,0-1,●●●
3,ストレート,-,ファウル,石川 雅規,ウィルカーソン,0-1,●●●
4,シンカー,121km/h,ボール  [ワンバウンド],石川 雅規,ウィルカーソン,0-1,●●●
5,シンカー,-,空三振,石川 雅規,ウィルカーソン,0-1,●●●
1,カーブ,122km/h,ボール  [セーフティバント、バント構え、ワンバウンド],ウィルカーソン,長岡 秀樹,0-1,●
2,スライダー,132km/h,見逃し,ウィルカーソン,長岡 秀樹,0-1,●
3,ストレート,142km/h,ボール,ウィルカーソン,長岡 秀樹,0-1,●
4,チェンジアップ,134km/h,空振り,ウィルカーソン,長岡 秀樹,0-1,●
5,ストレート,-,左飛,ウィルカーソン,長岡 秀樹,0-1,●
1,ストレート,142km/h,ファウル,ウィルカーソン,オスナ,0-1,●●
2,スライダー,134km/h,右飛,ウィルカーソン,オスナ,0-1,●●
1,カーブ,121km/h,ボール,ウィルカーソン,内山 壮真,0-1,●●●
2,カーブ,121km/h,ファウル  [ライン際],ウィルカーソン,内山 壮真,0-1,●●●
3,カーブ,122km/h,右飛,ウィルカーソン,内山 壮真,0-1,●●●
1,ストレート,131km/h,見逃し,石川 雅規,近本 光司,0-1,●
2,ストレート,134km/h,ボール,石川 雅規,近本 光司,0-1,●
3,スライダー,125km/h,空振り,石川 雅規,近本 光司,0-1,●
4,カットボール,129km/h,ファウル,石川 雅規,近本 光司,0-1,●
5,ストレート,-,遊直  [ダイビングキャッチ、好プレイ、投手ガッツポーズ],石川 雅規,近本 光司,0-1,●
1,カーブ,109km/h,ボール,石川 雅規,熊谷 敬宥,0-1,●●
2,カットボール,128km/h,ファウル,石川 雅規,熊谷 敬宥,0-1,●●
3,カットボール,129km/h,ファウル  [セーフティバント、バントファウル],石川 雅規,熊谷 敬宥,0-1,●●
