投球数,球種,球速,結果,投手,打者,スコア
5,スライダー,132km/h,空三振,菅野 智之,渡邉 陸,0-2
1,ストレート,146km/h,見逃し,菅野 智之,三森 大貴,0-2
2,カーブ,124km/h,空振り,菅野 智之,三森 大貴,0-2
3,フォーク,139km/h,ボール  [ワンバウンド],菅野 智之,三森 大貴,0-2
4,スライダー,127km/h,空三振  [ワンバウンド],菅野 智之,三森 大貴,0-2
1,ストレート,148km/h,見逃し,松本 裕樹,丸 佳浩,0-3
2,カーブ,111km/h,空振り,松本 裕樹,丸 佳浩,0-3
3,フォーク,135km/h,左中本,松本 裕樹,丸 佳浩,0-3
1,スライダー,132km/h,ボール,松本 裕樹,ウォーカー,0-3
2,スライダー,131km/h,中２  [フェンス直撃],松本 裕樹,ウォーカー,0-3
1,ストレート,148km/h,見逃し  [セーフティバント、バント構え],松本 裕樹,吉川 尚輝,0-3
2,ストレート,148km/h,捕犠野,松本 裕樹,吉川 尚輝,0-3
1,スライダー,131km/h,空振り  [ワンバウンド],松本 裕樹,岡本 和真,0-3
2,スライダー,133km/h,ボール,松本 裕樹,岡本 和真,0-3
3,スライダー,132km/h,空振り,松本 裕樹,岡本 和真,0-3
4,スライダー,133km/h,三直  [痛烈な当たり、ダイビングキャッチ、好プレイ],松本 裕樹,岡本 和真,0-3
1,ストレート,150km/h,ボール,松本 裕樹,ポランコ,0-3
2,ストレート,149km/h,空振り,松本 裕樹,ポランコ,0-3
3,ストレート,151km/h,ボール,松本 裕樹,ポランコ,0-3
4,フォーク,139km/h,空振り,松本 裕樹,ポランコ,0-3
5,ストレート,150km/h,ボール,松本 裕樹,ポランコ,0-3
6,フォーク,137km/h,左飛  [ランエンドヒット],松本 裕樹,ポランコ,0-3
1,スライダー,133km/h,空振り,松本 裕樹,増田 陸,0-3
2,ストレート,146km/h,見逃し,松本 裕樹,増田 陸,0-3
3,フォーク,141km/h,ボール  [ワンバウンド],松本 裕樹,増田 陸,0-3
4,フォーク,139km/h,ボール  [ワンバウンド],松本 裕樹,増田 陸,0-3
1,スライダー,133km/h,空振り,松本 裕樹,増田 陸,0-3
2,ストレート,146km/h,見逃し,松本 裕樹,増田 陸,0-3
3,フォーク,141km/h,ボール  [ワンバウンド],松本 裕樹,増田 陸,0-3
4,フォーク,139km/h,ボール  [ワンバウンド],松本 裕樹,増田 陸,0-3
5,ストレート,149km/h,空三振,松本 裕樹,増田 陸,0-3
1,スライダー,129km/h,見逃し,菅野 智之,牧原 大成,0-3
2,フォーク,136km/h,二ゴロ,菅野 智之,牧原 大成,0-3
1,ストレート,147km/h,ボール,菅野 智之,柳田 悠岐,0-3
2,スライダー,129km/h,ファウル,菅野 智之,柳田 悠岐,0-3
3,フォーク,136km/h,空振り,菅野 智之,柳田 悠岐,0-3
4,スライダー,132km/h,ファウル,菅野 智之,柳田 悠岐,0-3
5,ストレート,147km/h,ボール,菅野 智之,柳田 悠岐,0-3
6,スライダー,133km/h,ファウル  [自打球],菅野 智之,柳田 悠岐,0-3
7,フォーク,140km/h,ボール  [ワンバウンド],菅野 智之,柳田 悠岐,0-3
8,スライダー,132km/h,ファウル,菅野 智之,柳田 悠岐,0-3
9,ストレート,150km/h,四球,菅野 智之,柳田 悠岐,0-3
1,カットボール,136km/h,見逃し,菅野 智之,グラシアル,0-3
2,ストレート,147km/h,ボール,菅野 智之,グラシアル,0-3
3,カットボール,137km/h,遊併打  [バットの先],菅野 智之,グラシアル,0-3
1,ストレート,144km/h,空振り,松本 裕樹,中山 礼都,0-3
2,フォーク,134km/h,二ゴロ,松本 裕樹,中山 礼都,0-3
1,ストレート,145km/h,ボール,松本 裕樹,小林 誠司,0-3
2,ストレート,146km/h,ファウル,松本 裕樹,小林 誠司,0-3
3,ストレート,147km/h,見逃し,松本 裕樹,小林 誠司,0-3
4,フォーク,138km/h,ボール  [ワンバウンド],松本 裕樹,小林 誠司,0-3
5,ストレート,145km/h,遊ゴロ,松本 裕樹,小林 誠司,0-3
