投球数,球種,球速,結果,投手,打者,スコア,アウトカウント
1,ストレート,151km/h,ボール  [ワンバウンド],千賀 滉大,鈴木 将平,0-1,●●●
2,カットボール,138km/h,ボール  [ハーフスイング],千賀 滉大,鈴木 将平,0-1,●●●
3,ストレート,151km/h,見逃し,千賀 滉大,鈴木 将平,0-1,●●●
4,ストレート,153km/h,ボール,千賀 滉大,鈴木 将平,0-1,●●●
5,カットボール,139km/h,ファウル,千賀 滉大,鈴木 将平,0-1,●●●
6,フォーク,135km/h,空三振  [ランエンドヒット、ワンバウンド],千賀 滉大,鈴木 将平,0-1,●●●
1,ストレート,145km/h,見逃し,水上 由伸,柳町 達,0-1,●
2,スライダー,134km/h,空振り,水上 由伸,柳町 達,0-1,●
3,スライダー,132km/h,ボール,水上 由伸,柳町 達,0-1,●
4,ストレート,146km/h,ボール,水上 由伸,柳町 達,0-1,●
5,スライダー,132km/h,空三振,水上 由伸,柳町 達,0-1,●
1,スライダー,132km/h,ボール,平良 海馬,周東 佑京,0-1,●●
2,ストレート,154km/h,ボール,平良 海馬,周東 佑京,0-1,●●
3,ストレート,156km/h,ファウル,平良 海馬,周東 佑京,0-1,●●
4,ストレート,156km/h,ファウル,平良 海馬,周東 佑京,0-1,●●
5,カットボール,149km/h,二ゴロ,平良 海馬,周東 佑京,0-1,●●
1,スライダー,133km/h,ファウル,平良 海馬,三森 大貴,0-1,●●●
2,スプリット,136km/h,空振り,平良 海馬,三森 大貴,0-1,●●●
3,ストレート,157km/h,ファウル,平良 海馬,三森 大貴,0-1,●●●
4,スプリット,136km/h,空三振  [ワンバウンド],平良 海馬,三森 大貴,0-1,●●●
1,フォーク,137km/h,ボール  [セーフティバント、バント構え],甲斐野 央,外崎 修汰,0-1,●
2,フォーク,137km/h,ボール  [ワンバウンド],甲斐野 央,外崎 修汰,0-1,●
3,ストレート,152km/h,見逃し  [打つ気なし],甲斐野 央,外崎 修汰,0-1,●
4,スライダー,137km/h,見逃し,甲斐野 央,外崎 修汰,0-1,●
5,フォーク,140km/h,右飛,甲斐野 央,外崎 修汰,0-1,●
1,ストレート,152km/h,見逃し  [セーフティバント、バント構え],甲斐野 央,源田 壮亮,0-1,●●
2,ストレート,153km/h,ボール,甲斐野 央,源田 壮亮,0-1,●●
3,フォーク,140km/h,見逃し,甲斐野 央,源田 壮亮,0-1,●●
4,フォーク,139km/h,遊ゴロ,甲斐野 央,源田 壮亮,0-1,●●
1,ストレート,158km/h,ボール,甲斐野 央,森 友哉,0-1,●●●
2,ストレート,156km/h,ファウル,甲斐野 央,森 友哉,0-1,●●●
3,フォーク,144km/h,空振り  [ワンバウンド],甲斐野 央,森 友哉,0-1,●●●
4,フォーク,144km/h,空三振  [投手吼える],甲斐野 央,森 友哉,0-1,●●●
1,フォーク,139km/h,見逃し,増田 達至,牧原 大成,0-1,●
2,スライダー,142km/h,中飛,増田 達至,牧原 大成,0-1,●
1,スライダー,139km/h,ファウル,増田 達至,柳田 悠岐,1-1,●
2,フォーク,142km/h,左本  [打者ガッツポーズ],増田 達至,柳田 悠岐,1-1,●
1,スライダー,143km/h,ファウル,増田 達至,デスパイネ,1-1,●●
2,スライダー,142km/h,三ゴロ  [バットの先、引っかけ],増田 達至,デスパイネ,1-1,●●
1,カーブ,124km/h,見逃し,増田 達至,中村 晃,1-1,●●●
2,スライダー,140km/h,ボール,増田 達至,中村 晃,1-1,●●●
3,スライダー,141km/h,二ゴロ  [送球がバウンド、好プレイ、リプレー検証後判定変わらず],増田 達至,中村 晃,1-1,●●●
1,ストレート,153km/h,ボール,モイネロ,山川 穂高,1-1,●
2,スライダー,142km/h,左飛,モイネロ,山川 穂高,1-1,●
1,スライダー,144km/h,見逃し,モイネロ,栗山 巧,1-1,●
2,スライダー,142km/h,ファウル,モイネロ,栗山 巧,1-1,●
3,ストレート,155km/h,ボール,モイネロ,栗山 巧,1-1,●
4,カーブ,131km/h,ファウル,モイネロ,栗山 巧,1-1,●
5,スライダー,144km/h,二安  [引っかけ、ダイビングキャッチ、送球できず],モイネロ,栗山 巧,1-1,●
1,チェンジアップ,136km/h,見逃し,モイネロ,愛斗,1-1,●●●
2,カーブ,128km/h,ボール,モイネロ,愛斗,1-1,●●●
3,チェンジアップ,135km/h,空振り,モイネロ,愛斗,1-1,●●●
4,ストレート,154km/h,ファウル,モイネロ,愛斗,1-1,●●●
5,カーブ,128km/h,見三振,モイネロ,愛斗,1-1,●●●
1,ストレート,151km/h,ファウル,スミス,今宮 健太,1-1,●
2,スライダー,136km/h,ボール,スミス,今宮 健太,1-1,●
3,ストレート,154km/h,二直  [痛烈な当たり、スライディングキャッチ、好プレイ],スミス,今宮 健太,1-1,●
1,ナックルカーブ,126km/h,ボール,スミス,グラシアル,1-1,●●
2,ストレート,154km/h,ファウル,スミス,グラシアル,1-1,●●
3,ストレート,155km/h,ファウル,スミス,グラシアル,1-1,●●
4,ストレート,158km/h,ボール  [高めのつり球を要求],スミス,グラシアル,1-1,●●
5,ストレート,156km/h,右飛  [高めのつり球を要求、照明が目に入る],スミス,グラシアル,1-1,●●
1,ナックルカーブ,125km/h,ボール  [ワンバウンド],スミス,海野 隆司,1-1,●●●
2,スライダー,132km/h,見逃し,スミス,海野 隆司,1-1,●●●
3,ナックルカーブ,127km/h,見逃し,スミス,海野 隆司,1-1,●●●
4,ストレート,158km/h,ファウル,スミス,海野 隆司,1-1,●●●
5,ストレート,156km/h,右飛,スミス,海野 隆司,1-1,●●●
1,ストレート,147km/h,見逃し,松本 裕樹,平沼 翔太,1-1,●
2,フォーク,137km/h,ボール,松本 裕樹,平沼 翔太,1-1,●
3,フォーク,135km/h,ファウル,松本 裕樹,平沼 翔太,1-1,●
4,フォーク,138km/h,ボール,松本 裕樹,平沼 翔太,1-1,●
5,フォーク,136km/h,ボール,松本 裕樹,平沼 翔太,1-1,●
6,ストレート,144km/h,二ゴロ  [詰り],松本 裕樹,平沼 翔太,1-1,●
1,カーブ,110km/h,見逃し,松本 裕樹,長谷川 信哉,1-1,●●
2,ストレート,148km/h,空振り,松本 裕樹,長谷川 信哉,1-1,●●
3,ストレート,153km/h,ボール,松本 裕樹,長谷川 信哉,1-1,●●
4,ストレート,151km/h,ボール,松本 裕樹,長谷川 信哉,1-1,●●
5,スライダー,132km/h,空三振,松本 裕樹,長谷川 信哉,1-1,●●
1,ストレート,149km/h,ボール,松本 裕樹,鈴木 将平,1-1,●●●
2,カーブ,111km/h,ボール  [ワンバウンド],松本 裕樹,鈴木 将平,1-1,●●●
3,スライダー,126km/h,見逃し,松本 裕樹,鈴木 将平,1-1,●●●
4,フォーク,135km/h,ボール,松本 裕樹,鈴木 将平,1-1,●●●
5,ストレート,145km/h,二直,松本 裕樹,鈴木 将平,1-1,●●●
1,ストレート,143km/h,遊ゴロ,本田 圭佑,周東 佑京,1-1,●
1,ストレート,145km/h,見逃し,本田 圭佑,三森 大貴,1-1,●
2,チェンジアップ,124km/h,ボール  [ワンバウンド、ハーフスイング],本田 圭佑,三森 大貴,1-1,●
3,シンカー,132km/h,右２  [フェンス直撃],本田 圭佑,三森 大貴,1-1,●
1,カーブ,121km/h,ファウル,本田 圭佑,牧原 大成,1-1,●●
2,ストレート,145km/h,見逃し,本田 圭佑,牧原 大成,1-1,●●
3,チェンジアップ,123km/h,ファウル,本田 圭佑,牧原 大成,1-1,●●
4,ストレート,148km/h,ボール,本田 圭佑,牧原 大成,1-1,●●
5,チェンジアップ,126km/h,投ゴロ  [ボテボテ、リプレー検証後判定覆る],本田 圭佑,牧原 大成,1-1,●●
1,ストレート,144km/h,見逃し,本田 圭佑,デスパイネ,1-1,●●●
2,ストレート,144km/h,ボール  [高めのつり球を要求],本田 圭佑,デスパイネ,1-1,●●●
3,チェンジアップ,123km/h,ボール  [ワンバウンド],本田 圭佑,デスパイネ,1-1,●●●
4,カーブ,121km/h,ボール,本田 圭佑,デスパイネ,1-1,●●●
5,チェンジアップ,123km/h,空振り,本田 圭佑,デスパイネ,1-1,●●●
6,ストレート,145km/h,ファウル,本田 圭佑,デスパイネ,1-1,●●●
7,チェンジアップ,125km/h,ファウル  [ライン際、観客どよめく],本田 圭佑,デスパイネ,1-1,●●●
8,カーブ,123km/h,一飛,本田 圭佑,デスパイネ,1-1,●●●
1,ストレート,151km/h,ボール,藤井 皓哉,外崎 修汰,1-1,●
2,フォーク,135km/h,見逃し,藤井 皓哉,外崎 修汰,1-1,●
3,フォーク,133km/h,見逃し,藤井 皓哉,外崎 修汰,1-1,●
4,ストレート,153km/h,右飛,藤井 皓哉,外崎 修汰,1-1,●
1,フォーク,134km/h,見逃し,藤井 皓哉,源田 壮亮,1-1,●●
2,ストレート,153km/h,見逃し,藤井 皓哉,源田 壮亮,1-1,●●
3,フォーク,137km/h,ボール  [ワンバウンド],藤井 皓哉,源田 壮亮,1-1,●●
4,フォーク,138km/h,ファウル,藤井 皓哉,源田 壮亮,1-1,●●
5,ストレート,154km/h,ファウル,藤井 皓哉,源田 壮亮,1-1,●●
6,フォーク,136km/h,ファウル  [自打球],藤井 皓哉,源田 壮亮,1-1,●●
7,フォーク,134km/h,空三振  [ワンバウンド],藤井 皓哉,源田 壮亮,1-1,●●
1,フォーク,136km/h,空振り  [ワンバウンド、フルスイング],藤井 皓哉,森 友哉,1-1,●●
2,フォーク,136km/h,ボール  [ワンバウンド],藤井 皓哉,森 友哉,1-1,●●
3,フォーク,136km/h,ボール,藤井 皓哉,森 友哉,1-1,●●
4,フォーク,136km/h,空振り,藤井 皓哉,森 友哉,1-1,●●
5,フォーク,136km/h,中安,藤井 皓哉,森 友哉,1-1,●●
1,フォーク,136km/h,ボール  [ワンバウンド、ハーフスイング],藤井 皓哉,山川 穂高,1-3,●●
2,フォーク,135km/h,空振り,藤井 皓哉,山川 穂高,1-3,●●
3,ストレート,152km/h,ボール,藤井 皓哉,山川 穂高,1-3,●●
4,フォーク,136km/h,左本  [サヨナラホームラン、本塁打確信、スタンド中段、観客大歓声、チームメイトから手荒い祝福を受ける],藤井 皓哉,山川 穂高,1-3,●●
1,カットボール,-,ボール,田中 将大,福田 周平,0-0,●
2,ストレート,-,投ゴロ  [投手のグラブを弾く、ヘッドスライディング],田中 将大,福田 周平,0-0,●
1,ストレート,-,ボール,田中 将大,宗 佑磨,0-0,●●
2,スプリット,-,ボール,田中 将大,宗 佑磨,0-0,●●
3,ストレート,-,二ゴロ,田中 将大,宗 佑磨,0-0,●●
1,ツーシーム,-,ボール,田中 将大,中川 圭太,0-0,●●●
2,ストレート,-,見逃し,田中 将大,中川 圭太,0-0,●●●
3,スプリット,-,空振り,田中 将大,中川 圭太,0-0,●●●
4,スプリット,-,空三振,田中 将大,中川 圭太,0-0,●●●
1,ストレート,143km/h,ボール,田嶋 大樹,小深田 大翔,0-0,●
2,ストレート,141km/h,ボール,田嶋 大樹,小深田 大翔,0-0,●
3,ストレート,142km/h,左飛,田嶋 大樹,小深田 大翔,0-0,●
1,ストレート,144km/h,ファウル,田嶋 大樹,渡邊 佳明,0-0,●
2,ストレート,144km/h,左安,田嶋 大樹,渡邊 佳明,0-0,●
1,ストレート,143km/h,二飛  [高々と舞い上がる],田嶋 大樹,浅村 栄斗,0-0,●●
1,スライダー,121km/h,ボール,田嶋 大樹,島内 宏明,0-0,●●●
2,ストレート,145km/h,ボール,田嶋 大樹,島内 宏明,0-0,●●●
3,ストレート,146km/h,ファウル,田嶋 大樹,島内 宏明,0-0,●●●
4,カットボール,131km/h,ボール,田嶋 大樹,島内 宏明,0-0,●●●
5,ストレート,145km/h,空振り  [ハーフスイング],田嶋 大樹,島内 宏明,0-0,●●●
6,スライダー,127km/h,遊ゴロ  [バットの先、当てただけ],田嶋 大樹,島内 宏明,0-0,●●●
1,カットボール,142km/h,見逃し,田中 将大,吉田 正尚,0-0,●
2,ストレート,149km/h,ファウル,田中 将大,吉田 正尚,0-0,●
3,スプリット,144km/h,ボール,田中 将大,吉田 正尚,0-0,●
4,カーブ,125km/h,遊ゴロ  [バットの先],田中 将大,吉田 正尚,0-0,●
1,ストレート,148km/h,見逃し,田中 将大,西野 真弘,0-0,●●
2,スライダー,135km/h,ファウル,田中 将大,西野 真弘,0-0,●●
3,ツーシーム,147km/h,ボール,田中 将大,西野 真弘,0-0,●●
4,スプリット,140km/h,投ゴロ  [バウンド高い],田中 将大,西野 真弘,0-0,●●
1,スライダー,133km/h,見逃し,田中 将大,頓宮 裕真,0-0,●●●
2,スライダー,133km/h,見逃し,田中 将大,頓宮 裕真,0-0,●●●
3,ストレート,149km/h,ファウル,田中 将大,頓宮 裕真,0-0,●●●
4,スプリット,141km/h,ボール  [ワンバウンド],田中 将大,頓宮 裕真,0-0,●●●
5,スプリット,140km/h,二ゴロ  [逆シングル、好ポジショニング],田中 将大,頓宮 裕真,0-0,●●●
1,カットボール,128km/h,見逃し,田嶋 大樹,辰己 涼介,0-0,●
2,ストレート,142km/h,ボール,田嶋 大樹,辰己 涼介,0-0,●
3,ストレート,145km/h,ファウル,田嶋 大樹,辰己 涼介,0-0,●
4,ストレート,145km/h,ボール,田嶋 大樹,辰己 涼介,0-0,●
5,カットボール,129km/h,右飛,田嶋 大樹,辰己 涼介,0-0,●
1,ツーシーム,140km/h,ボール  [ハーフスイング],田嶋 大樹,炭谷 銀仁朗,0-0,●
2,ツーシーム,138km/h,ボール,田嶋 大樹,炭谷 銀仁朗,0-0,●
3,ストレート,144km/h,ファウル,田嶋 大樹,炭谷 銀仁朗,0-0,●
4,カーブ,100km/h,ボール  [ワンバウンド],田嶋 大樹,炭谷 銀仁朗,0-0,●
5,ツーシーム,146km/h,左２  [ライン際],田嶋 大樹,炭谷 銀仁朗,0-0,●
1,ストレート,146km/h,見逃し,田嶋 大樹,ギッテンス,0-0,●
2,ストレート,144km/h,ファウル,田嶋 大樹,ギッテンス,0-0,●
3,フォーク,140km/h,ボール  [ワンバウンド],田嶋 大樹,ギッテンス,0-0,●
4,フォーク,140km/h,ボール  [ワンバウンド、ハーフスイング],田嶋 大樹,ギッテンス,0-0,●
5,ストレート,144km/h,ファウル,田嶋 大樹,ギッテンス,0-0,●
6,カットボール,135km/h,ボール  [ワンバウンド],田嶋 大樹,ギッテンス,0-0,●
7,フォーク,139km/h,四球  [ワンバウンド],田嶋 大樹,ギッテンス,0-0,●
1,スライダー,123km/h,空振り,田嶋 大樹,茂木 栄五郎,0-0,●●
2,スライダー,123km/h,ボール,田嶋 大樹,茂木 栄五郎,0-0,●●
3,ストレート,143km/h,ファウル,田嶋 大樹,茂木 栄五郎,0-0,●●
4,カットボール,128km/h,ボール,田嶋 大樹,茂木 栄五郎,0-0,●●
5,ストレート,146km/h,左飛  [慌てて戻る],田嶋 大樹,茂木 栄五郎,0-0,●●
1,ストレート,145km/h,ボール,田嶋 大樹,田中 和基,0-0,●●●
2,ストレート,145km/h,ボール,田嶋 大樹,田中 和基,0-0,●●●
3,ストレート,144km/h,右飛,田嶋 大樹,田中 和基,0-0,●●●
1,ストレート,146km/h,見逃し,田中 将大,紅林 弘太郎,0-0,●
2,スプリット,138km/h,ボール  [ワンバウンド],田中 将大,紅林 弘太郎,0-0,●
3,ツーシーム,144km/h,三ゴロ,田中 将大,紅林 弘太郎,0-0,●
1,スプリット,138km/h,空振り,田中 将大,来田 涼斗,0-0,●●
2,スプリット,139km/h,空振り,田中 将大,来田 涼斗,0-0,●●
3,ストレート,149km/h,三邪飛,田中 将大,来田 涼斗,0-0,●●
1,カットボール,141km/h,左飛  [痛烈な当たり],田中 将大,伏見 寅威,0-0,●●●
1,スライダー,118km/h,ボール,田嶋 大樹,小深田 大翔,0-0,●
2,スライダー,117km/h,見逃し,田嶋 大樹,小深田 大翔,0-0,●
3,カーブ,98km/h,ボール,田嶋 大樹,小深田 大翔,0-0,●
4,ストレート,144km/h,捕飛,田嶋 大樹,小深田 大翔,0-0,●
1,ツーシーム,137km/h,一ゴロ  [詰り],田嶋 大樹,渡邊 佳明,0-0,●●
1,カットボール,131km/h,ボール,田嶋 大樹,浅村 栄斗,0-0,●●●
2,ストレート,146km/h,ボール,田嶋 大樹,浅村 栄斗,0-0,●●●
3,ストレート,147km/h,右飛  [痛烈な当たり、ジャンピングキャッチ、フェンス激突、好プレイ],田嶋 大樹,浅村 栄斗,0-0,●●●
1,ストレート,146km/h,見逃し,田中 将大,福田 周平,0-0,
2,スライダー,132km/h,見逃し,田中 将大,福田 周平,0-0,
3,スプリット,136km/h,ボール,田中 将大,福田 周平,0-0,
4,スプリット,141km/h,ボール,田中 将大,福田 周平,0-0,
5,ストレート,145km/h,中安,田中 将大,福田 周平,0-0,
1,ツーシーム,143km/h,一犠打  [セーフティバント],田中 将大,宗 佑磨,0-0,●
1,スライダー,134km/h,見逃し,田中 将大,中川 圭太,0-0,●●
2,ストレート,149km/h,ボール,田中 将大,中川 圭太,0-0,●●
