投球数,球種,球速,結果,投手,打者,スコア
10,チェンジアップ,120km/h,遊ゴロ  [引っかけ],辛島 航,岡 大海,2-1
1,カーブ,106km/h,見逃し,辛島 航,エチェバリア,2-1
2,ストレート,136km/h,一飛,辛島 航,エチェバリア,2-1
1,ストレート,135km/h,ボール,辛島 航,松川 虎生,2-1
2,ストレート,135km/h,ボール,辛島 航,松川 虎生,2-1
3,ストレート,133km/h,右飛,辛島 航,松川 虎生,2-1
1,ストレート,155km/h,ファウル,佐々木 朗希,岡島 豪郎,2-1
2,ストレート,156km/h,ボール,佐々木 朗希,岡島 豪郎,2-1
3,ストレート,155km/h,中飛  [高々と舞い上がる],佐々木 朗希,岡島 豪郎,2-1
1,カーブ,127km/h,ボール,佐々木 朗希,辰己 涼介,2-1
2,ストレート,155km/h,見逃し,佐々木 朗希,辰己 涼介,2-1
3,フォーク,141km/h,空振り,佐々木 朗希,辰己 涼介,2-1
4,フォーク,144km/h,空三振,佐々木 朗希,辰己 涼介,2-1
1,ストレート,155km/h,空振り,佐々木 朗希,鈴木 大地,2-1
2,カーブ,130km/h,見逃し,佐々木 朗希,鈴木 大地,2-1
3,フォーク,143km/h,ボール  [ワンバウンド],佐々木 朗希,鈴木 大地,2-1
4,フォーク,142km/h,ボール,佐々木 朗希,鈴木 大地,2-1
5,ストレート,158km/h,ボール,佐々木 朗希,鈴木 大地,2-1
6,ストレート,155km/h,一ゴロ  [痛烈な当たり、野手の正面をつく],佐々木 朗希,鈴木 大地,2-1
1,カーブ,98km/h,ボール,辛島 航,荻野 貴司,2-1
2,カーブ,103km/h,見逃し,辛島 航,荻野 貴司,2-1
3,カーブ,100km/h,ファウル,辛島 航,荻野 貴司,2-1
4,チェンジアップ,121km/h,空三振,辛島 航,荻野 貴司,2-1
1,スライダー,121km/h,ボール,辛島 航,藤原 恭大,2-1
2,カーブ,103km/h,見逃し,辛島 航,藤原 恭大,2-1
3,ストレート,135km/h,ファウル,辛島 航,藤原 恭大,2-1
4,カーブ,103km/h,ボール,辛島 航,藤原 恭大,2-1
5,スライダー,118km/h,ファウル,辛島 航,藤原 恭大,2-1
6,チェンジアップ,119km/h,一ゴロ,辛島 航,藤原 恭大,2-1
1,カーブ,111km/h,見逃し,辛島 航,中村 奨吾,2-1
2,ストレート,136km/h,ボール,辛島 航,中村 奨吾,2-1
3,ストレート,137km/h,見逃し,辛島 航,中村 奨吾,2-1
4,チェンジアップ,125km/h,中安  [泳ぎ、当てただけ],辛島 航,中村 奨吾,2-1
1,チェンジアップ,122km/h,ボール  [ワンバウンド],辛島 航,井上 晴哉,2-1
2,ストレート,134km/h,ファウル,辛島 航,井上 晴哉,2-1
3,チェンジアップ,122km/h,ボール,辛島 航,井上 晴哉,2-1
4,チェンジアップ,121km/h,中安,辛島 航,井上 晴哉,2-1
1,スライダー,124km/h,ボール,辛島 航,安田 尚憲,2-1
2,チェンジアップ,119km/h,見逃し,辛島 航,安田 尚憲,2-1
3,ストレート,134km/h,ファウル,辛島 航,安田 尚憲,2-1
4,スライダー,-,二ゴロ  [バットの先],辛島 航,安田 尚憲,2-1
1,カーブ,126km/h,ボール,佐々木 朗希,茂木 栄五郎,2-1
2,ストレート,153km/h,遊ゴロ  [ランニングスロー],佐々木 朗希,茂木 栄五郎,2-1
1,ストレート,154km/h,ボール,佐々木 朗希,太田 光,2-1
2,ストレート,-,ファウル  [詰り、バット折れる],佐々木 朗希,太田 光,2-1
3,スライダー,143km/h,ファウル,佐々木 朗希,太田 光,2-1
4,フォーク,143km/h,ファウル,佐々木 朗希,太田 光,2-1
5,ストレート,156km/h,ファウル,佐々木 朗希,太田 光,2-1
6,ストレート,156km/h,ファウル,佐々木 朗希,太田 光,2-1
7,フォーク,143km/h,ボール,佐々木 朗希,太田 光,2-1
8,フォーク,142km/h,ボール,佐々木 朗希,太田 光,2-1
9,ストレート,153km/h,遊ゴロ  [詰り、バット折れる],佐々木 朗希,太田 光,2-1
1,ストレート,152km/h,ファウル,佐々木 朗希,西川 遥輝,2-1
2,カーブ,134km/h,見逃し,佐々木 朗希,西川 遥輝,2-1
3,ストレート,157km/h,ファウル,佐々木 朗希,西川 遥輝,2-1
4,ストレート,155km/h,ボール,佐々木 朗希,西川 遥輝,2-1
5,ストレート,153km/h,ファウル  [自打球],佐々木 朗希,西川 遥輝,2-1
6,フォーク,141km/h,ボール,佐々木 朗希,西川 遥輝,2-1
7,フォーク,145km/h,空三振  [ワンバウンド],佐々木 朗希,西川 遥輝,2-1
1,ストレート,132km/h,ボール,辛島 航,レアード,2-1
2,スライダー,116km/h,ファウル,辛島 航,レアード,2-1
3,カーブ,102km/h,ボール,辛島 航,レアード,2-1
4,ストレート,133km/h,ボール,辛島 航,レアード,2-1
5,スライダー,117km/h,左飛  [フェンスギリギリ],辛島 航,レアード,2-1
1,ストレート,135km/h,中安,辛島 航,岡 大海,2-1
1,チェンジアップ,-,左飛  [ライン際],辛島 航,エチェバリア,2-1
1,ストレート,-,ボール,辛島 航,松川 虎生,2-1
1,ストレート,-,ボール,辛島 航,松川 虎生,3-1
2,スライダー,121km/h,ボール,辛島 航,松川 虎生,3-1
3,チェンジアップ,119km/h,見逃し,辛島 航,松川 虎生,3-1
4,チェンジアップ,119km/h,ファウル,辛島 航,松川 虎生,3-1
5,ストレート,134km/h,ファウル,辛島 航,松川 虎生,3-1
6,チェンジアップ,121km/h,中安,辛島 航,松川 虎生,3-1
1,スライダー,119km/h,ファウル,辛島 航,荻野 貴司,3-1
2,ストレート,135km/h,ボール,辛島 航,荻野 貴司,3-1
3,スライダー,119km/h,ボール,辛島 航,荻野 貴司,3-1
4,カーブ,105km/h,遊ゴロ  [逆シングル、スライディングキャッチ],辛島 航,荻野 貴司,3-1
1,ストレート,152km/h,ボール  [ワンバウンド],佐々木 朗希,小深田 大翔,3-1
2,ストレート,152km/h,見逃し,佐々木 朗希,小深田 大翔,3-1
3,ストレート,156km/h,ボール,佐々木 朗希,小深田 大翔,3-1
4,ストレート,152km/h,遊安  [逆シングル、ジャンピングスロー],佐々木 朗希,小深田 大翔,3-1
1,ストレート,154km/h,ファウル,佐々木 朗希,浅村 栄斗,3-1
2,ストレート,153km/h,二併打  [逆シングル、グラブトス、バックトス、好プレイ],佐々木 朗希,浅村 栄斗,3-1
1,カーブ,125km/h,見逃し,佐々木 朗希,島内 宏明,3-1
2,カーブ,131km/h,空振り,佐々木 朗希,島内 宏明,3-1
3,ストレート,152km/h,左飛,佐々木 朗希,島内 宏明,3-1
1,スライダー,117km/h,見逃し,辛島 航,藤原 恭大,3-1
2,カーブ,104km/h,中飛,辛島 航,藤原 恭大,3-1
1,スライダー,119km/h,ボール,辛島 航,中村 奨吾,3-1
2,ストレート,133km/h,見逃し,辛島 航,中村 奨吾,3-1
3,スライダー,118km/h,ボール,辛島 航,中村 奨吾,3-1
4,スライダー,119km/h,見逃し,辛島 航,中村 奨吾,3-1
5,ストレート,134km/h,遊ゴロ  [倒れ込みながら投げる、転倒、リプレー検証後判定変わらず],辛島 航,中村 奨吾,3-1
1,ストレート,132km/h,見逃し,辛島 航,井上 晴哉,3-1
2,ストレート,135km/h,ボール,辛島 航,井上 晴哉,3-1
3,スライダー,122km/h,ファウル,辛島 航,井上 晴哉,3-1
4,ストレート,135km/h,ファウル,辛島 航,井上 晴哉,3-1
5,チェンジアップ,123km/h,ファウル,辛島 航,井上 晴哉,3-1
6,チェンジアップ,122km/h,遊飛  [バットの先],辛島 航,井上 晴哉,3-1
1,カーブ,125km/h,見逃し,佐々木 朗希,岡島 豪郎,3-1
2,ストレート,154km/h,ファウル,佐々木 朗希,岡島 豪郎,3-1
3,ストレート,157km/h,ボール,佐々木 朗希,岡島 豪郎,3-1
4,フォーク,142km/h,ボール,佐々木 朗希,岡島 豪郎,3-1
5,フォーク,141km/h,見三振,佐々木 朗希,岡島 豪郎,3-1
1,フォーク,139km/h,空振り,佐々木 朗希,辰己 涼介,3-1
2,フォーク,141km/h,空振り,佐々木 朗希,辰己 涼介,3-1
3,ストレート,157km/h,ボール,佐々木 朗希,辰己 涼介,3-1
4,フォーク,143km/h,ボール,佐々木 朗希,辰己 涼介,3-1
5,ストレート,153km/h,見三振,佐々木 朗希,辰己 涼介,3-1
1,カーブ,130km/h,見逃し,佐々木 朗希,鈴木 大地,3-1
2,カーブ,131km/h,ファウル,佐々木 朗希,鈴木 大地,3-1
3,フォーク,142km/h,ボール  [ワンバウンド],佐々木 朗希,鈴木 大地,3-1
4,フォーク,141km/h,中飛,佐々木 朗希,鈴木 大地,3-1
1,ストレート,141km/h,見逃し,酒居 知史,安田 尚憲,3-1
2,フォーク,134km/h,ボール,酒居 知史,安田 尚憲,3-1
3,カーブ,116km/h,ボール,酒居 知史,安田 尚憲,3-1
4,ストレート,141km/h,ファウル,酒居 知史,安田 尚憲,3-1
5,ストレート,143km/h,ファウル,酒居 知史,安田 尚憲,3-1
6,フォーク,134km/h,投ゴロ  [投手のグラブを弾く],酒居 知史,安田 尚憲,3-1
1,カーブ,114km/h,見逃し,酒居 知史,レアード,3-1
2,フォーク,134km/h,空振り,酒居 知史,レアード,3-1
3,フォーク,130km/h,空三振,酒居 知史,レアード,3-1
1,フォーク,134km/h,見逃し,酒居 知史,岡 大海,3-1
2,ストレート,142km/h,ボール,酒居 知史,岡 大海,3-1
3,フォーク,135km/h,ファウル,酒居 知史,岡 大海,3-1
4,フォーク,135km/h,ファウル,酒居 知史,岡 大海,3-1
5,スライダー,132km/h,空三振,酒居 知史,岡 大海,3-1
1,カーブ,125km/h,ボール,佐々木 朗希,茂木 栄五郎,3-1
2,ストレート,153km/h,見逃し,佐々木 朗希,茂木 栄五郎,3-1
3,カーブ,123km/h,見逃し,佐々木 朗希,茂木 栄五郎,3-1
4,フォーク,140km/h,右安,佐々木 朗希,茂木 栄五郎,3-1
1,ストレート,155km/h,三犠打  [バントシフト],佐々木 朗希,太田 光,3-1
1,ストレート,155km/h,見逃し,佐々木 朗希,西川 遥輝,3-2
2,ストレート,155km/h,ボール,佐々木 朗希,西川 遥輝,3-2
3,フォーク,137km/h,ボール,佐々木 朗希,西川 遥輝,3-2
4,フォーク,141km/h,ボール,佐々木 朗希,西川 遥輝,3-2
5,フォーク,138km/h,見逃し,佐々木 朗希,西川 遥輝,3-2
6,フォーク,140km/h,右安,佐々木 朗希,西川 遥輝,3-2
1,ストレート,154km/h,見逃し,佐々木 朗希,小深田 大翔,3-2
2,ストレート,152km/h,ボール,佐々木 朗希,小深田 大翔,3-2
3,ストレート,151km/h,右安,佐々木 朗希,小深田 大翔,3-2
1,ストレート,155km/h,ボール,佐々木 朗希,浅村 栄斗,3-2
2,ストレート,155km/h,三安  [バットの先、引っかけ、ボテボテ、お手玉],佐々木 朗希,浅村 栄斗,3-2
1,カーブ,126km/h,ファウル,佐々木 朗希,島内 宏明,3-4
2,フォーク,137km/h,ボール,佐々木 朗希,島内 宏明,3-4
3,フォーク,136km/h,ボール,佐々木 朗希,島内 宏明,3-4
4,ストレート,150km/h,ファウル,佐々木 朗希,島内 宏明,3-4
5,ストレート,156km/h,左安  [観客大歓声],佐々木 朗希,島内 宏明,3-4
1,カーブ,117km/h,ボール,廣畑 敦也,岡島 豪郎,3-4
2,ストレート,147km/h,ボール,廣畑 敦也,岡島 豪郎,3-4
3,カットボール,137km/h,見逃し,廣畑 敦也,岡島 豪郎,3-4
4,カットボール,138km/h,右安,廣畑 敦也,岡島 豪郎,3-4
1,スプリット,133km/h,見逃し,廣畑 敦也,辰己 涼介,3-5
2,スプリット,131km/h,ボール,廣畑 敦也,辰己 涼介,3-5
3,カーブ,116km/h,空振り,廣畑 敦也,辰己 涼介,3-5
4,スプリット,135km/h,ボール  [ワンバウンド],廣畑 敦也,辰己 涼介,3-5
5,ストレート,140km/h,ボール  [ワンバウンド],廣畑 敦也,辰己 涼介,3-5
6,ストレート,146km/h,四球,廣畑 敦也,辰己 涼介,3-5
1,カットボール,137km/h,ボール,廣畑 敦也,鈴木 大地,3-5
2,ストレート,145km/h,ファウル,廣畑 敦也,鈴木 大地,3-5
3,ストレート,147km/h,ファウル,廣畑 敦也,鈴木 大地,3-5
4,スプリット,133km/h,一ゴロ  [ランニングスロー、併殺崩れ],廣畑 敦也,鈴木 大地,3-5
1,ストレート,145km/h,ボール,廣畑 敦也,茂木 栄五郎,3-5
2,スプリット,132km/h,ボール,廣畑 敦也,茂木 栄五郎,3-5
3,ストレート,145km/h,左飛  [観客ため息],廣畑 敦也,茂木 栄五郎,3-5
1,ストレート,142km/h,ボール,宋 家豪,エチェバリア,3-5
2,スライダー,132km/h,ボール,宋 家豪,エチェバリア,3-5
3,ストレート,143km/h,ファウル,宋 家豪,エチェバリア,3-5
4,スライダー,133km/h,ボール,宋 家豪,エチェバリア,3-5
5,ストレート,142km/h,中飛,宋 家豪,エチェバリア,3-5
1,ストレート,142km/h,見逃し,宋 家豪,松川 虎生,3-5
2,スライダー,134km/h,ボール,宋 家豪,松川 虎生,3-5
3,ストレート,142km/h,ファウル,宋 家豪,松川 虎生,3-5
4,ストレート,143km/h,見三振,宋 家豪,松川 虎生,3-5
1,スライダー,130km/h,ボール,宋 家豪,荻野 貴司,3-5
2,ツーシーム,139km/h,ボール,宋 家豪,荻野 貴司,3-5
3,ストレート,142km/h,見逃し,宋 家豪,荻野 貴司,3-5
4,ツーシーム,136km/h,ボール  [ハーフスイング],宋 家豪,荻野 貴司,3-5
5,ストレート,142km/h,四球,宋 家豪,荻野 貴司,3-5
1,ストレート,139km/h,ボール,宋 家豪,藤原 恭大,3-5
2,スライダー,134km/h,ボール,宋 家豪,藤原 恭大,3-5
3,ストレート,141km/h,見逃し,宋 家豪,藤原 恭大,3-5
4,チェンジアップ,129km/h,見逃し  [送球がバウンド、リプレー検証後判定変わらず],宋 家豪,藤原 恭大,3-5
1,ストレート,139km/h,ボール,宋 家豪,藤原 恭大,3-5
2,スライダー,134km/h,ボール,宋 家豪,藤原 恭大,3-5
3,ストレート,141km/h,見逃し,宋 家豪,藤原 恭大,3-5
4,チェンジアップ,129km/h,見逃し  [送球がバウンド、リプレー検証後判定変わらず],宋 家豪,藤原 恭大,3-5
5,ストレート,142km/h,ファウル,宋 家豪,藤原 恭大,3-5
6,ストレート,144km/h,ファウル,宋 家豪,藤原 恭大,3-5
7,チェンジアップ,134km/h,ファウル,宋 家豪,藤原 恭大,3-5
8,ストレート,144km/h,ファウル,宋 家豪,藤原 恭大,3-5
9,ストレート,146km/h,ファウル,宋 家豪,藤原 恭大,3-5
10,チェンジアップ,131km/h,ファウル,宋 家豪,藤原 恭大,3-5
11,カーブ,115km/h,ボール,宋 家豪,藤原 恭大,3-5
12,チェンジアップ,131km/h,左飛,宋 家豪,藤原 恭大,3-5
1,ストレート,144km/h,ボール,八木 彬,太田 光,3-5
2,ストレート,144km/h,空振り,八木 彬,太田 光,3-5
3,スライダー,126km/h,見逃し,八木 彬,太田 光,3-5
4,ストレート,145km/h,ボール  [ハーフスイング],八木 彬,太田 光,3-5
5,ストレート,145km/h,ボール,八木 彬,太田 光,3-5
6,ストレート,144km/h,空三振,八木 彬,太田 光,3-5
1,ストレート,141km/h,ボール  [ワンバウンド、投手バランスを崩す],八木 彬,西川 遥輝,3-5
2,ストレート,147km/h,見逃し,八木 彬,西川 遥輝,3-5
3,フォーク,132km/h,ボール,八木 彬,西川 遥輝,3-5
4,フォーク,131km/h,見逃し,八木 彬,西川 遥輝,3-5
5,スライダー,131km/h,ボール,八木 彬,西川 遥輝,3-5
6,ストレート,147km/h,空三振,八木 彬,西川 遥輝,3-5
1,ストレート,145km/h,ボール,八木 彬,小深田 大翔,3-5
2,ストレート,145km/h,ボール,八木 彬,小深田 大翔,3-5
3,ストレート,143km/h,ボール,八木 彬,小深田 大翔,3-5
4,ストレート,146km/h,見逃し,八木 彬,小深田 大翔,3-5
5,ストレート,143km/h,ファウル,八木 彬,小深田 大翔,3-5
6,ストレート,145km/h,右安,八木 彬,小深田 大翔,3-5
1,スライダー,127km/h,見逃し,八木 彬,浅村 栄斗,3-5
2,ストレート,144km/h,ボール,八木 彬,浅村 栄斗,3-5
3,ストレート,142km/h,左２  [ランエンドヒット、ライン際],八木 彬,浅村 栄斗,3-5
1,ストレート,145km/h,ボール,八木 彬,島内 宏明,3-5
2,ストレート,144km/h,ボール,八木 彬,島内 宏明,3-5
3,ストレート,144km/h,左飛,八木 彬,島内 宏明,3-5
1,ストレート,146km/h,ボール,西口 直人,中村 奨吾,4-5
2,ストレート,141km/h,ボール,西口 直人,中村 奨吾,4-5
3,ストレート,139km/h,見逃し,西口 直人,中村 奨吾,4-5
4,カットボール,134km/h,ボール,西口 直人,中村 奨吾,4-5
5,ストレート,141km/h,見逃し,西口 直人,中村 奨吾,4-5
6,ストレート,147km/h,左本  [高々と舞い上がる],西口 直人,中村 奨吾,4-5
1,カットボール,138km/h,遊ゴロ,西口 直人,井上 晴哉,4-5
1,チェンジアップ,123km/h,見逃し,西口 直人,安田 尚憲,4-5
2,ストレート,151km/h,ボール,西口 直人,安田 尚憲,4-5
3,チェンジアップ,123km/h,三邪飛,西口 直人,安田 尚憲,4-5
1,カットボール,136km/h,ボール,西口 直人,レアード,4-5
2,カットボール,136km/h,ボール,西口 直人,レアード,4-5
3,カットボール,135km/h,ファウル,西口 直人,レアード,4-5
4,フォーク,134km/h,空振り  [ワンバウンド],西口 直人,レアード,4-5
5,ストレート,145km/h,ファウル,西口 直人,レアード,4-5
6,フォーク,136km/h,右安,西口 直人,レアード,4-5
1,フォーク,132km/h,空振り,西口 直人,岡 大海,4-5
2,ストレート,147km/h,ファウル,西口 直人,岡 大海,4-5
