投球数,球種,球速,結果,投手,打者,スコア
2,カーブ,114km/h,ボール,伊藤 将司,ウォーカー,0-4
3,ストレート,140km/h,ファウル,伊藤 将司,ウォーカー,0-4
4,カットボール,129km/h,右安,伊藤 将司,ウォーカー,0-4
1,カットボール,130km/h,ファウル,伊藤 将司,吉川 尚輝,0-4
2,カットボール,131km/h,ファウル,伊藤 将司,吉川 尚輝,0-4
3,ストレート,-,ボール,伊藤 将司,吉川 尚輝,0-4
4,ツーシーム,136km/h,ボール  [ワンバウンド],伊藤 将司,吉川 尚輝,0-4
5,カットボール,129km/h,二併打,伊藤 将司,吉川 尚輝,0-4
1,,-,見逃し,畠 世周,糸原 健斗,0-4
2,カーブ,112km/h,ボール,畠 世周,糸原 健斗,0-4
3,チェンジアップ,116km/h,ボール  [ワンバウンド],畠 世周,糸原 健斗,0-4
4,ストレート,144km/h,ボール,畠 世周,糸原 健斗,0-4
5,ストレート,142km/h,見逃し,畠 世周,糸原 健斗,0-4
6,ストレート,146km/h,遊ゴロ,畠 世周,糸原 健斗,0-4
1,スライダー,122km/h,ボール,畠 世周,長坂 拳弥,0-4
2,カットボール,133km/h,見逃し,畠 世周,長坂 拳弥,0-4
3,スライダー,124km/h,空振り,畠 世周,長坂 拳弥,0-4
4,ストレート,149km/h,空三振,畠 世周,長坂 拳弥,0-4
1,ストレート,-,見逃し,畠 世周,伊藤 将司,0-4
2,チェンジアップ,116km/h,ボール  [ワンバウンド],畠 世周,伊藤 将司,0-4
3,カットボール,133km/h,ファウル,畠 世周,伊藤 将司,0-4
4,ストレート,147km/h,ボール,畠 世周,伊藤 将司,0-4
5,ストレート,144km/h,空三振,畠 世周,伊藤 将司,0-4
1,カーブ,113km/h,ボール,伊藤 将司,岡本 和真,0-4
2,カットボール,130km/h,ボール  [ワンバウンド],伊藤 将司,岡本 和真,0-4
3,ツーシーム,135km/h,投ゴロ  [バットの先],伊藤 将司,岡本 和真,0-4
1,ストレート,140km/h,ボール,伊藤 将司,ポランコ,0-4
2,ストレート,140km/h,ファウル  [ポール際],伊藤 将司,ポランコ,0-4
3,ツーシーム,135km/h,ボール,伊藤 将司,ポランコ,0-4
4,ストレート,141km/h,中飛  [ダイビングキャッチ、好プレイ],伊藤 将司,ポランコ,0-4
1,ツーシーム,135km/h,空振り,伊藤 将司,中田 翔,0-4
2,ツーシーム,136km/h,ボール  [ワンバウンド],伊藤 将司,中田 翔,0-4
3,ストレート,142km/h,ボール,伊藤 将司,中田 翔,0-4
4,ツーシーム,135km/h,遊ゴロ  [引っかけ],伊藤 将司,中田 翔,0-4
1,ストレート,146km/h,ファウル,畠 世周,近本 光司,0-4
2,ストレート,147km/h,ファウル  [止めたバットに当たる],畠 世周,近本 光司,0-4
3,ストレート,145km/h,ボール,畠 世周,近本 光司,0-4
4,チェンジアップ,120km/h,右安,畠 世周,近本 光司,0-4
1,スライダー,126km/h,ボール,畠 世周,中野 拓夢,0-4
2,ストレート,146km/h,ファウル,畠 世周,中野 拓夢,0-4
3,チェンジアップ,120km/h,左飛,畠 世周,中野 拓夢,0-4
1,ストレート,145km/h,ボール  [打者のけぞる],畠 世周,大山 悠輔,0-4
2,ストレート,146km/h,ファウル  [ランエンドヒット],畠 世周,大山 悠輔,0-4
3,カーブ,112km/h,ファウル,畠 世周,大山 悠輔,0-4
4,シュート,143km/h,ボール,畠 世周,大山 悠輔,0-4
5,カットボール,-,ボール  [ランエンドヒット、送球できず],畠 世周,大山 悠輔,0-4
1,ストレート,145km/h,ボール  [打者のけぞる],畠 世周,大山 悠輔,0-4
2,ストレート,146km/h,ファウル  [ランエンドヒット],畠 世周,大山 悠輔,0-4
3,カーブ,112km/h,ファウル,畠 世周,大山 悠輔,0-4
4,シュート,143km/h,ボール,畠 世周,大山 悠輔,0-4
5,カットボール,-,ボール  [ランエンドヒット、送球できず],畠 世周,大山 悠輔,0-4
6,スライダー,128km/h,四球,畠 世周,大山 悠輔,0-4
1,カットボール,136km/h,ボール,畠 世周,佐藤 輝明,0-4
2,ストレート,145km/h,見逃し,畠 世周,佐藤 輝明,0-4
3,チェンジアップ,119km/h,三邪飛  [ダイビングキャッチ、好プレイ],畠 世周,佐藤 輝明,0-4
1,スライダー,125km/h,見逃し,畠 世周,糸井 嘉男,0-4
2,ストレート,146km/h,ファウル,畠 世周,糸井 嘉男,0-4
3,ストレート,148km/h,ボール  [高めのつり球を要求],畠 世周,糸井 嘉男,0-4
4,ストレート,146km/h,ファウル  [悔しがる],畠 世周,糸井 嘉男,0-4
5,ストレート,147km/h,ボール,畠 世周,糸井 嘉男,0-4
6,カットボール,139km/h,二ゴロ,畠 世周,糸井 嘉男,0-4
1,チェンジアップ,126km/h,ボール,伊藤 将司,増田 陸,0-4
2,チェンジアップ,123km/h,見逃し,伊藤 将司,増田 陸,0-4
3,カットボール,127km/h,空振り,伊藤 将司,増田 陸,0-4
4,ストレート,143km/h,空三振  [振り遅れ],伊藤 将司,増田 陸,0-4
1,カーブ,113km/h,ボール,伊藤 将司,小林 誠司,0-4
2,ストレート,140km/h,ファウル,伊藤 将司,小林 誠司,0-4
3,ストレート,143km/h,ファウル,伊藤 将司,小林 誠司,0-4
4,ツーシーム,134km/h,ファウル,伊藤 将司,小林 誠司,0-4
5,ストレート,143km/h,ファウル,伊藤 将司,小林 誠司,0-4
6,チェンジアップ,127km/h,遊ゴロ  [泳ぎ、当てただけ],伊藤 将司,小林 誠司,0-4
1,カットボール,127km/h,見逃し,伊藤 将司,北村 拓己,0-4
2,カットボール,127km/h,右安  [詰り、ポテンヒット],伊藤 将司,北村 拓己,0-4
1,カットボール,126km/h,見逃し,伊藤 将司,丸 佳浩,0-4
2,カットボール,130km/h,ボール,伊藤 将司,丸 佳浩,0-4
3,カットボール,126km/h,空振り,伊藤 将司,丸 佳浩,0-4
4,ストレート,-,ファウル,伊藤 将司,丸 佳浩,0-4
5,カットボール,129km/h,左飛,伊藤 将司,丸 佳浩,0-4
1,ストレート,152km/h,見逃し,平内 龍太,島田 海吏,0-4
2,ツーシーム,147km/h,一ゴロ  [逆シングル],平内 龍太,島田 海吏,0-4
1,ストレート,153km/h,ファウル,平内 龍太,糸原 健斗,0-4
2,ツーシーム,147km/h,ファウル,平内 龍太,糸原 健斗,0-4
3,スプリット,-,見三振,平内 龍太,糸原 健斗,0-4
1,カーブ,116km/h,見逃し,平内 龍太,長坂 拳弥,0-4
2,ストレート,154km/h,ボール,平内 龍太,長坂 拳弥,0-4
3,カットボール,139km/h,空振り,平内 龍太,長坂 拳弥,0-4
4,カットボール,138km/h,中安,平内 龍太,長坂 拳弥,0-4
1,ストレート,152km/h,見逃し,平内 龍太,伊藤 将司,0-4
2,ストレート,155km/h,空振り,平内 龍太,伊藤 将司,0-4
3,ストレート,-,ファウル,平内 龍太,伊藤 将司,0-4
4,ツーシーム,146km/h,見三振,平内 龍太,伊藤 将司,0-4
1,カーブ,112km/h,見逃し,伊藤 将司,ウォーカー,0-4
2,チェンジアップ,-,投ゴロ  [バットの先、バウンド高い],伊藤 将司,ウォーカー,0-4
1,カーブ,111km/h,見逃し,伊藤 将司,吉川 尚輝,0-4
2,ストレート,140km/h,ファウル,伊藤 将司,吉川 尚輝,0-4
3,カットボール,131km/h,ボール,伊藤 将司,吉川 尚輝,0-4
4,ツーシーム,136km/h,ボール  [ワンバウンド],伊藤 将司,吉川 尚輝,0-4
5,ストレート,142km/h,ボール,伊藤 将司,吉川 尚輝,0-4
6,ストレート,141km/h,ファウル,伊藤 将司,吉川 尚輝,0-4
7,カットボール,129km/h,中安,伊藤 将司,吉川 尚輝,0-4
1,チェンジアップ,125km/h,ファウル,伊藤 将司,岡本 和真,0-4
2,ツーシーム,133km/h,右安,伊藤 将司,岡本 和真,0-4
1,カットボール,128km/h,空振り,伊藤 将司,ポランコ,0-4
2,カットボール,125km/h,中飛  [タッチアップ],伊藤 将司,ポランコ,0-4
1,チェンジアップ,126km/h,ボール,伊藤 将司,中田 翔,0-4
2,ツーシーム,135km/h,ボール  [ワンバウンド、捕手後逸阻止],伊藤 将司,中田 翔,0-4
3,ストレート,140km/h,見逃し,伊藤 将司,中田 翔,0-4
4,ストレート,143km/h,中飛,伊藤 将司,中田 翔,0-4
1,ストレート,149km/h,ボール  [打者のけぞる],アンダーソン,大島 洋平,0-0
2,ストレート,149km/h,左飛,アンダーソン,大島 洋平,0-0
1,ストレート,150km/h,見逃し,アンダーソン,岡林 勇希,0-0
2,スライダー,135km/h,ファウル  [自打球],アンダーソン,岡林 勇希,0-0
3,ストレート,150km/h,ボール  [高めのつり球を要求],アンダーソン,岡林 勇希,0-0
4,ナックルカーブ,125km/h,二ゴロ,アンダーソン,岡林 勇希,0-0
1,ストレート,151km/h,ボール,アンダーソン,A.マルティネス,0-0
2,ストレート,152km/h,空振り,アンダーソン,A.マルティネス,0-0
3,ストレート,152km/h,ボール,アンダーソン,A.マルティネス,0-0
4,ナックルカーブ,126km/h,ファウル,アンダーソン,A.マルティネス,0-0
5,ストレート,151km/h,中飛,アンダーソン,A.マルティネス,0-0
1,ストレート,142km/h,見逃し,柳 裕也,野間 峻祥,0-0
2,カットボール,136km/h,ボール,柳 裕也,野間 峻祥,0-0
3,ストレート,145km/h,ボール,柳 裕也,野間 峻祥,0-0
4,縦スライダー,122km/h,ファウル,柳 裕也,野間 峻祥,0-0
5,ストレート,142km/h,二ゴロ  [詰り],柳 裕也,野間 峻祥,0-0
1,ストレート,143km/h,見逃し,柳 裕也,菊池 涼介,0-0
2,ストレート,143km/h,ボール,柳 裕也,菊池 涼介,0-0
3,ストレート,143km/h,右飛,柳 裕也,菊池 涼介,0-0
1,カットボール,137km/h,二ゴロ,柳 裕也,西川 龍馬,0-0
1,ナックルカーブ,125km/h,見逃し,アンダーソン,ビシエド,0-0
2,ナックルカーブ,124km/h,遊ゴロ  [ランニングスロー],アンダーソン,ビシエド,0-0
1,ストレート,151km/h,見逃し,アンダーソン,阿部 寿樹,0-0
2,ストレート,152km/h,ボール,アンダーソン,阿部 寿樹,0-0
3,ストレート,150km/h,空振り,アンダーソン,阿部 寿樹,0-0
4,スライダー,131km/h,ボール,アンダーソン,阿部 寿樹,0-0
5,ナックルカーブ,126km/h,ファウル,アンダーソン,阿部 寿樹,0-0
6,ストレート,153km/h,ファウル  [詰り、バット折れる],アンダーソン,阿部 寿樹,0-0
7,スライダー,138km/h,ボール,アンダーソン,阿部 寿樹,0-0
8,ストレート,150km/h,中安,アンダーソン,阿部 寿樹,0-0
1,ストレート,148km/h,左安,アンダーソン,高橋 周平,0-0
1,ストレート,149km/h,ボール,アンダーソン,木下 拓哉,0-0
2,ナックルカーブ,122km/h,右邪飛  [スライディングキャッチ、好プレイ、走者動けず],アンダーソン,木下 拓哉,0-0
1,スライダー,134km/h,ボール  [ワンバウンド],アンダーソン,三ツ俣 大樹,0-0
2,スライダー,135km/h,見逃し,アンダーソン,三ツ俣 大樹,0-0
3,ストレート,148km/h,空振り,アンダーソン,三ツ俣 大樹,0-0
4,ストレート,149km/h,ファウル,アンダーソン,三ツ俣 大樹,0-0
5,スライダー,133km/h,ボール,アンダーソン,三ツ俣 大樹,0-0
6,ストレート,148km/h,空三振,アンダーソン,三ツ俣 大樹,0-0
1,ストレート,141km/h,ボール,柳 裕也,マクブルーム,0-0
2,カットボール,136km/h,ボール,柳 裕也,マクブルーム,0-0
3,ストレート,142km/h,見逃し,柳 裕也,マクブルーム,0-0
4,縦スライダー,123km/h,二ゴロ,柳 裕也,マクブルーム,0-0
1,ストレート,143km/h,見逃し,柳 裕也,坂倉 将吾,0-0
2,縦スライダー,121km/h,二ゴロ,柳 裕也,坂倉 将吾,0-0
1,縦スライダー,123km/h,見逃し,柳 裕也,小園 海斗,0-0
2,チェンジアップ,130km/h,ボール,柳 裕也,小園 海斗,0-0
3,チェンジアップ,128km/h,空振り,柳 裕也,小園 海斗,0-0
4,カットボール,136km/h,ボール,柳 裕也,小園 海斗,0-0
5,チェンジアップ,130km/h,三ゴロ  [バットの先],柳 裕也,小園 海斗,0-0
1,ストレート,149km/h,見逃し,アンダーソン,柳 裕也,0-0
2,スライダー,135km/h,投ゴロ  [詰り、ボテボテ],アンダーソン,柳 裕也,0-0
1,スライダー,136km/h,見逃し,アンダーソン,大島 洋平,0-0
2,ナックルカーブ,125km/h,ボール  [ワンバウンド],アンダーソン,大島 洋平,0-0
3,スライダー,134km/h,ボール,アンダーソン,大島 洋平,0-0
4,ナックルカーブ,129km/h,空振り,アンダーソン,大島 洋平,0-0
5,ストレート,149km/h,ファウル,アンダーソン,大島 洋平,0-0
6,スライダー,133km/h,見三振,アンダーソン,大島 洋平,0-0
1,チェンジアップ,139km/h,ボール,アンダーソン,岡林 勇希,0-0
2,スライダー,134km/h,ボール,アンダーソン,岡林 勇希,0-0
3,ストレート,150km/h,ファウル,アンダーソン,岡林 勇希,0-0
4,チェンジアップ,138km/h,ボール,アンダーソン,岡林 勇希,0-0
5,ストレート,149km/h,ファウル,アンダーソン,岡林 勇希,0-0
6,スライダー,134km/h,右安,アンダーソン,岡林 勇希,0-0
1,ストレート,147km/h,見逃し,アンダーソン,A.マルティネス,0-0
2,スライダー,132km/h,ボール,アンダーソン,A.マルティネス,0-0
3,ストレート,148km/h,遊飛  [高々と舞い上がる],アンダーソン,A.マルティネス,0-0
1,カットボール,137km/h,見逃し,柳 裕也,會澤 翼,0-0
2,ストレート,141km/h,見逃し,柳 裕也,會澤 翼,0-0
3,縦スライダー,122km/h,ボール  [ワンバウンド],柳 裕也,會澤 翼,0-0
4,ストレート,142km/h,ボール,柳 裕也,會澤 翼,0-0
5,ストレート,142km/h,遊ゴロ  [引っかけ],柳 裕也,會澤 翼,0-0
1,ストレート,143km/h,三邪飛  [高々と舞い上がる],柳 裕也,中村 健人,0-0
1,ストレート,141km/h,見逃し,柳 裕也,アンダーソン,0-0
2,カットボール,136km/h,三ゴロ  [バットの先、引っかけ],柳 裕也,アンダーソン,0-0
1,ストレート,150km/h,ファウル,アンダーソン,ビシエド,0-0
2,ナックルカーブ,123km/h,ボール,アンダーソン,ビシエド,0-0
3,チェンジアップ,135km/h,左邪飛,アンダーソン,ビシエド,0-0
1,チェンジアップ,137km/h,ボール  [すっぽ抜け、打者のけぞる],アンダーソン,阿部 寿樹,0-0
2,ナックルカーブ,123km/h,ボール,アンダーソン,阿部 寿樹,0-0
3,ストレート,148km/h,見逃し,アンダーソン,阿部 寿樹,0-0
4,ストレート,149km/h,ファウル,アンダーソン,阿部 寿樹,0-0
5,ストレート,150km/h,右安,アンダーソン,阿部 寿樹,0-0
1,チェンジアップ,136km/h,見逃し,アンダーソン,高橋 周平,0-0
2,ストレート,146km/h,空振り,アンダーソン,高橋 周平,0-0
3,ストレート,147km/h,空三振  [ハーフスイング],アンダーソン,高橋 周平,0-0
1,スライダー,133km/h,ボール  [ワンバウンド],アンダーソン,木下 拓哉,0-0
2,ストレート,147km/h,中飛,アンダーソン,木下 拓哉,0-0
1,縦スライダー,124km/h,見逃し,柳 裕也,野間 峻祥,0-0
2,ストレート,141km/h,ボール,柳 裕也,野間 峻祥,0-0
3,チェンジアップ,128km/h,二ゴロ  [泳ぎ、バットの先、引っかけ],柳 裕也,野間 峻祥,0-0
1,ストレート,145km/h,見逃し,柳 裕也,菊池 涼介,0-0
2,チェンジアップ,129km/h,ファウル,柳 裕也,菊池 涼介,0-0
3,ストレート,142km/h,ボール,柳 裕也,菊池 涼介,0-0
4,ストレート,143km/h,ファウル,柳 裕也,菊池 涼介,0-0
5,ストレート,-,二ゴロ,柳 裕也,菊池 涼介,0-0
1,ストレート,144km/h,ボール,柳 裕也,西川 龍馬,0-0
2,チェンジアップ,127km/h,ボール,柳 裕也,西川 龍馬,0-0
3,縦スライダー,122km/h,ボール,柳 裕也,西川 龍馬,0-0
4,ストレート,143km/h,見逃し,柳 裕也,西川 龍馬,0-0
5,縦スライダー,123km/h,見逃し,柳 裕也,西川 龍馬,0-0
6,ストレート,141km/h,四球,柳 裕也,西川 龍馬,0-0
1,ストレート,142km/h,見逃し,柳 裕也,マクブルーム,0-0
2,カーブ,100km/h,見逃し,柳 裕也,マクブルーム,0-0
3,カットボール,131km/h,ボール,柳 裕也,マクブルーム,0-0
4,ストレート,143km/h,ファウル,柳 裕也,マクブルーム,0-0
5,縦スライダー,123km/h,ボール  [ワンバウンド],柳 裕也,マクブルーム,0-0
6,縦スライダー,-,中飛  [フェンスギリギリ],柳 裕也,マクブルーム,0-0
1,スライダー,134km/h,見逃し,アンダーソン,三ツ俣 大樹,0-0
2,チェンジアップ,136km/h,ボール  [ワンバウンド],アンダーソン,三ツ俣 大樹,0-0
3,ナックルカーブ,122km/h,ボール,アンダーソン,三ツ俣 大樹,0-0
4,ストレート,147km/h,空振り,アンダーソン,三ツ俣 大樹,0-0
5,ストレート,144km/h,ファウル,アンダーソン,三ツ俣 大樹,0-0
6,ストレート,150km/h,ファウル,アンダーソン,三ツ俣 大樹,0-0
7,ナックルカーブ,123km/h,ボール,アンダーソン,三ツ俣 大樹,0-0
8,ストレート,148km/h,空三振,アンダーソン,三ツ俣 大樹,0-0
1,スライダー,134km/h,ボール,アンダーソン,柳 裕也,0-0
2,ストレート,148km/h,見逃し,アンダーソン,柳 裕也,0-0
3,チェンジアップ,142km/h,見逃し,アンダーソン,柳 裕也,0-0
4,スライダー,134km/h,ボール,アンダーソン,柳 裕也,0-0
5,ストレート,147km/h,ファウル,アンダーソン,柳 裕也,0-0
6,ナックルカーブ,123km/h,ボール,アンダーソン,柳 裕也,0-0
7,ストレート,146km/h,捕邪飛,アンダーソン,柳 裕也,0-0
1,ストレート,149km/h,見逃し,アンダーソン,大島 洋平,0-0
2,ナックルカーブ,124km/h,ボール,アンダーソン,大島 洋平,0-0
3,チェンジアップ,136km/h,ファウル,アンダーソン,大島 洋平,0-0
4,ストレート,149km/h,ファウル,アンダーソン,大島 洋平,0-0
